lender_cert,lender_name,borrower_cert,borrower_name,lending_amount,relationship_type,start_date,is_synthetic
33935,"Wintrust Bank, National Association",23799,Texas First Bank,177383.59621334975,interbank_loan,2025-06-29 17:04:10.470105,True
33935,"Wintrust Bank, National Association",22334,One Community Bank,112228.6644331751,interbank_loan,2024-09-14 17:04:10.470143,True
33935,"Wintrust Bank, National Association",17751,Androscoggin Savings Bank,72150.04752390893,interbank_loan,2023-08-27 17:04:10.470179,True
27589,"Lake Forest Bank & Trust Company, National Association",58596,Carter Bank & Trust,254121.78354400132,interbank_loan,2025-03-30 17:04:10.470291,True
27589,"Lake Forest Bank & Trust Company, National Association",12614,Origin Bank,598626.2096369714,interbank_loan,2023-04-24 17:04:10.470328,True
6544,Peoples Bank,15932,The Citizens Bank,87726.55176448867,interbank_loan,2024-04-08 17:04:10.470439,True
6544,Peoples Bank,32242,"Liberty Savings Bank, F.S.B.",100432.40092337363,interbank_loan,2025-06-22 17:04:10.470476,True
6544,Peoples Bank,21906,PriorityOne Bank,51510.46624861379,interbank_loan,2024-11-05 17:04:10.470513,True
6544,Peoples Bank,90208,Pentucket  Bank,84627.3781767627,interbank_loan,2025-06-29 17:04:10.470550,True
27389,Wells Fargo National Bank West,686,Journey Bank,56684.2341937178,interbank_loan,2024-09-29 17:04:10.470656,True
27389,Wells Fargo National Bank West,9325,Jonesboro State Bank,101210.36560825877,interbank_loan,2024-09-24 17:04:10.470690,True
27389,Wells Fargo National Bank West,18734,"Newtek Bank, National Association",90454.7811013083,interbank_loan,2024-06-06 17:04:10.470722,True
33661,"Mizrahi Tefahot Bank, Ltd.",16032,Rhinebeck Bank,54723.39414178461,interbank_loan,2023-09-09 17:04:10.470826,True
33661,"Mizrahi Tefahot Bank, Ltd.",8018,Grove Bank & Trust,108762.1216956672,interbank_loan,2024-10-13 17:04:10.470860,True
258,Stock Yards Bank & Trust Company,24347,Lone Star National Bank,54077.138017443256,interbank_loan,2025-08-23 17:04:10.470961,True
258,Stock Yards Bank & Trust Company,1365,Peoples Bank and Trust Company,145737.4896541219,interbank_loan,2024-07-31 17:04:10.470994,True
23220,Woodforest National Bank,59112,Studio Bank,34478.21999803546,interbank_loan,2023-02-13 17:04:10.471096,True
23220,Woodforest National Bank,24919,Uwharrie Bank,32941.90205075781,interbank_loan,2025-09-19 17:04:10.471130,True
9087,1st Source Bank,25738,Sovereign Bank,56764.50325115375,interbank_loan,2024-08-08 17:04:10.471233,True
9087,1st Source Bank,8728,Arvest Bank,1900688.757755114,interbank_loan,2024-01-12 17:04:10.471268,True
9087,1st Source Bank,57813,Sterling Bank,110474.63081895577,interbank_loan,2023-06-08 17:04:10.471302,True
34507,Principal Bank,3387,FirstBank Southwest,49903.90653595256,interbank_loan,2023-05-15 17:04:10.471403,True
34507,Principal Bank,8866,"Merchants Bank, National Association",229978.6375090006,interbank_loan,2024-03-26 17:04:10.471437,True
34507,Principal Bank,34363,Core Bank,19215.756555989505,interbank_loan,2025-02-25 17:04:10.471471,True
34507,Principal Bank,34415,First Command Bank,75014.41655020673,interbank_loan,2024-11-30 17:04:10.471504,True
34507,Principal Bank,17960,Merrimack County Savings Bank,39812.83069855053,interbank_loan,2024-12-23 17:04:10.471537,True
34507,Principal Bank,11507,The Fidelity Bank,150550.6153302689,interbank_loan,2024-04-28 17:04:10.471570,True
34519,Merrick Bank,4705,Security Bank of Kansas City,132442.70172256173,interbank_loan,2024-12-03 17:04:10.471673,True
34519,Merrick Bank,90169,Bluestone Bank,73352.0045103403,interbank_loan,2023-11-27 17:04:10.471706,True
34519,Merrick Bank,34363,Core Bank,103977.21382099813,interbank_loan,2025-07-30 17:04:10.471739,True
34519,Merrick Bank,26342,"RBC Bank, (Georgia) National Association",375812.267077187,interbank_loan,2024-02-15 17:04:10.471773,True
57038,Nicolet National Bank,33005,FCB Banks,239813.38320922718,interbank_loan,2023-05-03 17:04:10.471876,True
57038,Nicolet National Bank,57095,Dogwood State Bank,70461.57822379509,interbank_loan,2024-07-30 17:04:10.471910,True
34697,WEX Bank,18238,Chelsea Groton Bank,67463.0156304058,interbank_loan,2025-10-08 17:04:10.472014,True
34697,WEX Bank,20369,Heartland Bank and Trust Company,237677.33453551173,interbank_loan,2024-10-13 17:04:10.472048,True
34697,WEX Bank,23647,TIB National Association,118932.54325585674,interbank_loan,2025-02-19 17:04:10.472081,True
34697,WEX Bank,5019,Southern Michigan Bank & Trust,41719.1433568961,interbank_loan,2024-05-15 17:04:10.472114,True
35444,"The Bancorp Bank, National Association",16160,Waukesha State Bank,21990.6542574591,interbank_loan,2023-10-24 17:04:10.472218,True
35444,"The Bancorp Bank, National Association",13297,Solvay Bank,19575.99208739532,interbank_loan,2023-12-25 17:04:10.472252,True
32526,"American Savings Bank, FSB",12944,Orange Bank & Trust Company,133330.1556285149,interbank_loan,2025-06-24 17:04:10.472354,True
32526,"American Savings Bank, FSB",57269,"Signature Bank, National Association",97684.7593268328,interbank_loan,2024-09-05 17:04:10.472388,True
13421,Union Bank and Trust Company,7526,The Honesdale National Bank,16860.506349852763,interbank_loan,2024-02-16 17:04:10.472490,True
13421,Union Bank and Trust Company,34120,Bank of Ann Arbor,92092.94184975167,interbank_loan,2023-03-17 17:04:10.472524,True
13421,Union Bank and Trust Company,12299,"SouthStar Bank, S.S.B.",100578.34737835352,interbank_loan,2025-06-19 17:04:10.472558,True
58564,Flushing Bank,58310,US Metro Bank,37194.525566970784,interbank_loan,2023-07-01 17:04:10.472658,True
58564,Flushing Bank,23998,State Bank of India (California),65611.4975266508,interbank_loan,2025-09-20 17:04:10.472692,True
58564,Flushing Bank,58490,Beneficial State Bank,74049.59647075851,interbank_loan,2025-07-02 17:04:10.472726,True
58564,Flushing Bank,58689,South Atlantic Bank,78195.75933467812,interbank_loan,2025-02-14 17:04:10.472759,True
58564,Flushing Bank,3869,Anstaff Bank,55192.919938772575,interbank_loan,2023-07-27 17:04:10.472792,True
622,Amalgamated Bank,2832,First Bank of Alabama,39631.619524814254,interbank_loan,2025-01-26 17:04:10.472893,True
622,Amalgamated Bank,19573,Lakeside Bank,105544.3454841331,interbank_loan,2024-03-04 17:04:10.472929,True
10634,Pinnacle Bank,57968,Primis Bank,251218.83601162754,interbank_loan,2023-11-05 17:04:10.473031,True
10634,Pinnacle Bank,1291,Farmers Bank & Trust Company,206282.72430187877,interbank_loan,2025-02-07 17:04:10.473065,True
10634,Pinnacle Bank,34254,"Planters Bank, Inc.",173240.9283025622,interbank_loan,2025-06-25 17:04:10.473098,True
10634,Pinnacle Bank,9797,M1 Bank,53893.59717246423,interbank_loan,2025-01-18 17:04:10.473131,True
10634,Pinnacle Bank,26381,"Bonvenu Bank, National Association",51851.25272660078,interbank_loan,2023-01-07 17:04:10.473165,True
17943,Liberty Bank,57228,Embassy Bank for the Lehigh Valley,81358.58136962172,interbank_loan,2023-08-29 17:04:10.473266,True
17943,Liberty Bank,58264,Signature Bank,73310.7079454603,interbank_loan,2025-09-23 17:04:10.473300,True
17943,Liberty Bank,13109,Jackson County Bank,78021.42587456052,interbank_loan,2024-12-20 17:04:10.473333,True
4767,"Sunflower Bank, National Association",5615,Chambers Bank,15878.390971063598,interbank_loan,2023-09-28 17:04:10.473437,True
4767,"Sunflower Bank, National Association",4190,American Heritage Bank,17543.65847151738,interbank_loan,2023-10-10 17:04:10.473471,True
4767,"Sunflower Bank, National Association",10044,National Exchange Bank and Trust,268467.5164162171,interbank_loan,2023-01-14 17:04:10.473505,True
4767,"Sunflower Bank, National Association",8021,Crews Bank & Trust,140948.8363563498,interbank_loan,2023-01-20 17:04:10.473538,True
4767,"Sunflower Bank, National Association",11807,United Bank of Michigan,30456.2394490407,interbank_loan,2023-05-21 17:04:10.473570,True
609,Tompkins Community Bank,34211,Platte Valley Bank,90138.44244501877,interbank_loan,2023-09-03 17:04:10.473672,True
609,Tompkins Community Bank,23992,Country Bank for Savings,107968.02650929907,interbank_loan,2025-05-17 17:04:10.473706,True
609,Tompkins Community Bank,34254,"Planters Bank, Inc.",84857.22152356268,interbank_loan,2022-12-03 17:04:10.473739,True
609,Tompkins Community Bank,58716,Third Coast Bank,197454.23867628726,interbank_loan,2024-09-21 17:04:10.473772,True
609,Tompkins Community Bank,10667,Mabrey Bank,67724.63841318326,interbank_loan,2025-01-16 17:04:10.473805,True
18297,Southside Bank,27943,Brentwood Bank,31087.373692100686,interbank_loan,2024-11-06 17:04:10.473907,True
33648,Bank of India,26381,"Bonvenu Bank, National Association",46738.13331940866,interbank_loan,2024-08-28 17:04:10.474008,True
33648,Bank of India,20231,Pinnacle Bank,62465.717409285484,interbank_loan,2023-04-16 17:04:10.474041,True
23296,Salem Five Cents Savings Bank,58504,Old Dominion National Bank,66786.41943403933,interbank_loan,2025-05-21 17:04:10.474142,True
23296,Salem Five Cents Savings Bank,20954,Citizens National Bank,54925.29224505956,interbank_loan,2025-05-29 17:04:10.474176,True
17393,German American Bank,18213,Fairfield County Bank,48406.53987501267,interbank_loan,2023-06-28 17:04:10.474277,True
17393,German American Bank,22373,American National Bank & Trust,206493.23548783833,interbank_loan,2024-09-28 17:04:10.474317,True
5633,First Security Bank,4062,"The First National Bank and Trust Co., Chickasha, Oklahoma",20231.95757422385,interbank_loan,2023-08-26 17:04:10.474417,True
5633,First Security Bank,11569,Alliance Bank,95413.27004262665,interbank_loan,2024-04-11 17:04:10.474451,True
5633,First Security Bank,29922,Riverview Bank,41078.06807183842,interbank_loan,2024-01-04 17:04:10.474484,True
3657,First American Bank,57873,Commonwealth Business Bank,63118.35881671338,interbank_loan,2023-06-24 17:04:10.474585,True
3657,First American Bank,18190,Union Savings Bank,260245.83735852345,interbank_loan,2023-05-08 17:04:10.474619,True
11578,Burke & Herbert Bank & Trust Company,7404,First Keystone Community Bank,63736.05703183035,interbank_loan,2024-10-27 17:04:10.474718,True
58228,b1BANK,9288,First Bank of Berne,12681.259768672106,interbank_loan,2024-04-27 17:04:10.474817,True
58228,b1BANK,30544,Marquette Savings Bank,129456.38973716056,interbank_loan,2024-08-28 17:04:10.474851,True
58228,b1BANK,34781,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",59437.329252279524,interbank_loan,2023-05-19 17:04:10.474884,True
58228,b1BANK,57184,The Freedom Bank of Virginia,77264.22848120093,interbank_loan,2025-07-17 17:04:10.474917,True
58410,Cross River Bank,16753,Citizens State Bank,58382.539100848895,interbank_loan,2023-03-01 17:04:10.475017,True
58410,Cross River Bank,32629,First Savings Bank,139708.27335910907,interbank_loan,2024-06-03 17:04:10.475051,True
58410,Cross River Bank,16160,Waukesha State Bank,80979.12017178364,interbank_loan,2023-11-14 17:04:10.475084,True
7759,Univest  Bank and Trust Co.,1365,Peoples Bank and Trust Company,72118.84113137069,interbank_loan,2023-09-06 17:04:10.475187,True
7759,Univest  Bank and Trust Co.,23474,The American National Bank of Texas,385647.2756455274,interbank_loan,2024-07-14 17:04:10.475222,True
7759,Univest  Bank and Trust Co.,58536,Think Mutual Bank,77531.1577610395,interbank_loan,2022-12-20 17:04:10.475256,True
7759,Univest  Bank and Trust Co.,8668,Farmers & Merchants Bank,81450.99335969274,interbank_loan,2023-07-19 17:04:10.475290,True
34699,Metropolitan Commercial Bank,17509,First State Bank of the Florida Keys,24783.283536289702,interbank_loan,2025-02-26 17:04:10.475388,True
34699,Metropolitan Commercial Bank,19608,The Park Bank,34328.91666781996,interbank_loan,2025-06-24 17:04:10.475419,True
34699,Metropolitan Commercial Bank,28865,MidCountry Bank,11364.208613128105,interbank_loan,2024-10-07 17:04:10.475450,True
34699,Metropolitan Commercial Bank,17115,Partners Bank of New England,79040.12222973233,interbank_loan,2024-06-06 17:04:10.475480,True
5903,BankPlus,27510,Metro Bank,113811.2944151892,interbank_loan,2025-06-12 17:04:10.475575,True
5903,BankPlus,7151,The Lyons National Bank,64458.77842477738,interbank_loan,2023-04-01 17:04:10.475609,True
5903,BankPlus,8149,First American Bank and Trust,107742.18384862877,interbank_loan,2024-03-04 17:04:10.475640,True
5903,BankPlus,33440,Citizens First Bank,293566.62116516475,interbank_loan,2022-12-13 17:04:10.475671,True
24170,Hanmi Bank,26333,Genesee Regional Bank,38562.46768680246,interbank_loan,2025-09-16 17:04:10.475764,True
28765,Kearny Bank,1435,Exchange Bank,37364.53696611567,interbank_loan,2024-02-12 17:04:10.475923,True
28765,Kearny Bank,5415,Security First Bank,49857.65925198979,interbank_loan,2024-08-07 17:04:10.475955,True
28765,Kearny Bank,17180,Meredith Village Savings Bank,109309.96139281362,interbank_loan,2023-04-18 17:04:10.475986,True
28765,Kearny Bank,6123,Bank Of Clarke,78129.49807271048,interbank_loan,2025-08-27 17:04:10.476017,True
4360,Horizon Bank,90206,Greenfield Savings Bank,86604.27406101557,interbank_loan,2024-05-02 17:04:10.476112,True
4360,Horizon Bank,1678,Plains Commerce Bank,67031.33131461503,interbank_loan,2022-12-31 17:04:10.476143,True
3705,"First Mid Bank & Trust, National Association",4360,Horizon Bank,331065.0280957087,interbank_loan,2024-11-09 17:04:10.476239,True
3705,"First Mid Bank & Trust, National Association",7542,Ameriserv Financial Bank,24307.550523874936,interbank_loan,2023-11-20 17:04:10.476271,True
3705,"First Mid Bank & Trust, National Association",34068,Thomasville National Bank,128412.69093936941,interbank_loan,2025-09-23 17:04:10.476302,True
953,Bankers Trust Company,3931,"Alerus Financial, National Association",130345.4818367471,interbank_loan,2024-08-06 17:04:10.476399,True
953,Bankers Trust Company,21292,PeoplesSouth Bank,69756.33797394374,interbank_loan,2024-01-07 17:04:10.476431,True
953,Bankers Trust Company,9204,Central Bank,190981.65502061805,interbank_loan,2024-01-22 17:04:10.476462,True
953,Bankers Trust Company,1874,Bank of Labor,43223.07532437926,interbank_loan,2024-04-12 17:04:10.476493,True
953,Bankers Trust Company,24919,Uwharrie Bank,66869.32989203307,interbank_loan,2025-07-20 17:04:10.476523,True
953,Bankers Trust Company,33905,Heritage Bank of Commerce,83629.33125161208,interbank_loan,2023-08-29 17:04:10.476554,True
27499,Comenity Bank,58013,Two Rivers Bank & Trust,101053.01604532544,interbank_loan,2024-10-08 17:04:10.476652,True
57614,Forbright Bank,660,The Adirondack Trust Company,102077.96981532579,interbank_loan,2024-06-19 17:04:10.476747,True
57614,Forbright Bank,14266,National Bank of Commerce,112328.01627783422,interbank_loan,2024-01-21 17:04:10.476780,True
17308,Central Pacific Bank,660,The Adirondack Trust Company,97537.27894461132,interbank_loan,2023-01-28 17:04:10.476875,True
17308,Central Pacific Bank,1402,Citizens Alliance Bank,113001.65741106511,interbank_loan,2025-07-17 17:04:10.476907,True
17308,Central Pacific Bank,28905,First Financial Bank,21538.390679182154,interbank_loan,2024-11-27 17:04:10.476938,True
18408,Bangor Savings Bank,57184,The Freedom Bank of Virginia,27378.175255989638,interbank_loan,2023-05-22 17:04:10.477033,True
16026,Ridgewood Savings Bank,31223,First Harrison Bank,116536.71620967748,interbank_loan,2023-10-25 17:04:10.477128,True
16026,Ridgewood Savings Bank,9288,First Bank of Berne,70935.93802291503,interbank_loan,2023-12-20 17:04:10.477160,True
16980,Bank of Colorado,21906,PriorityOne Bank,84565.10358366431,interbank_loan,2025-04-02 17:04:10.477254,True
16980,Bank of Colorado,58088,SouthPoint Bank,44227.30413121342,interbank_loan,2024-09-17 17:04:10.477286,True
16980,Bank of Colorado,9288,First Bank of Berne,111953.52808237483,interbank_loan,2024-06-21 17:04:10.477317,True
16980,Bank of Colorado,26299,Pacific National Bank,132366.94847519576,interbank_loan,2024-05-17 17:04:10.477347,True
16980,Bank of Colorado,57701,"Beverly Bank & Trust Company, National Association",180033.24233444533,interbank_loan,2023-12-16 17:04:10.477378,True
33539,Preferred Bank,12828,"The Farmers Bank, Frankfort, Indiana",36270.87085683928,interbank_loan,2024-08-09 17:04:10.477476,True
33539,Preferred Bank,57369,U. S. Century Bank,184729.2831914052,interbank_loan,2023-08-31 17:04:10.477507,True
33539,Preferred Bank,6605,The Merchants National Bank,96568.17718472045,interbank_loan,2023-01-03 17:04:10.477538,True
33539,Preferred Bank,20727,"Dallas Capital Bank, National Association",83345.39819575468,interbank_loan,2023-11-27 17:04:10.477568,True
33539,Preferred Bank,57716,United Business Bank,121657.60022688829,interbank_loan,2023-08-22 17:04:10.477598,True
33539,Preferred Bank,9100,Pilot Grove Savings Bank,22025.625369778518,interbank_loan,2024-10-27 17:04:10.477629,True
24156,Ocean Bank,34252,Pacific Coast Bankers' Bank,46250.93771584896,interbank_loan,2022-12-20 17:04:10.477724,True
