ZIP,ROA,DEPDOM,DATEUPDT,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,ID,COLLECTION_DATE
60173,1.602083633924202,2071201.0,08/31/2022,15.96,Illinois,2391153.0,7.0,17951.0,2071201.0,"Schaumburg Bank & Trust Company, National Association",Schaumburg,57103,IL,57103,2025-11-07 16:16:27.388590
95112,1.0409943697124946,2003385.0,08/31/2022,11.53,California,2385351.0,3.0,12140.0,2003385.0,Avidbank,San Jose,57510,CA,57510,2025-11-07 16:16:27.388590
40353,0.813205429754253,2143871.0,08/31/2022,10.61,Kentucky,2382606.0,19.0,9634.0,2143871.0,"Traditional Bank, Inc.",Mount Sterling,2711,KY,2711,2025-11-07 16:16:27.388590
77590,1.3593405581564657,2093903.0,08/31/2022,14.77,Texas,2377462.0,27.0,15821.0,2093903.0,Texas First Bank,Texas City,23799,TX,23799,2025-11-07 16:16:27.388590
78701,1.6386368928924588,2039447.0,09/25/2023,19.54,Texas,2373913.0,6.0,19855.0,2039447.0,"Horizon Bank, SSB",Austin,3256,TX,3256,2025-11-07 16:16:27.388590
65804,0.7785780105762174,1867483.0,08/31/2022,4.74,Missouri,2367028.0,14.0,9135.0,1867483.0,Guaranty Bank,Springfield,58892,MO,58892,2025-11-07 16:16:27.388590
18431,1.0700967456604487,1999440.0,08/31/2022,11.49,Pennsylvania,2366498.0,30.0,12596.0,1999440.0,Wayne Bank,Honesdale,698,PA,698,2025-11-07 16:16:27.388590
79027,1.6006293681977817,2116306.0,03/18/2025,17.61,Texas,2364266.0,25.0,18413.0,2116306.0,First United Bank,Dimmitt,12769,TX,12769,2025-11-07 16:16:27.388590
27609,1.3082765491319361,1969636.0,08/02/2024,12.56,North Carolina,2362741.0,20.0,14975.0,1969636.0,Dogwood State Bank,Raleigh,57095,NC,57095,2025-11-07 16:16:27.388590
78213,0.9473525020778708,2130146.0,08/31/2022,11.28,Texas,2354484.0,11.0,11495.0,2130146.0,Texas Partners Bank,San Antonio,58581,TX,58581,2025-11-07 16:16:27.388590
60002,1.447561695777094,1973084.0,08/31/2022,12.61,Illinois,2329713.0,9.0,16019.0,1973084.0,"State Bank of the Lakes, National Association",Antioch,5744,IL,5744,2025-11-07 16:16:27.388590
76308,0.9149881542479843,2060377.0,08/31/2022,9.15,Texas,2324037.0,14.0,10642.0,2060377.0,American National Bank & Trust,Wichita Falls,22373,TX,22373,2025-11-07 16:16:27.388590
11040,0.3965358668340891,1951527.0,08/31/2022,4.14,New York,2310694.0,10.0,4568.0,1951527.0,Hanover Community Bank,Garden City Park,58675,NY,58675,2025-11-07 16:16:27.388590
45036,0.976873760659846,1920726.0,05/02/2024,8.52,Ohio,2303135.0,35.0,11242.0,1920726.0,LCNB National Bank,Lebanon,6623,OH,6623,2025-11-07 16:16:27.388590
77027,0.9265208758677449,1483381.0,12/09/2024,6.48,Texas,2300182.0,7.0,10781.0,1483381.0,"Cornerstone Capital Bank, SSB",Houston,1213,TX,1213,2025-11-07 16:16:27.388590
72901,1.8816355906821218,1968288.0,12/20/2022,14.77,Arkansas,2291208.0,26.0,21046.0,1968288.0,The First National Bank of Fort Smith,Fort Smith,3864,AR,3864,2025-11-07 16:16:27.388590
17201,0.9900405732453852,1902803.0,01/23/2023,13.88,Pennsylvania,2287488.0,25.0,11127.0,1902803.0,Farmers and Merchants Trust Company of Chambersburg,Chambersburg,8405,PA,8405,2025-11-07 16:16:27.388590
33873,1.6632465323762307,2017235.0,10/06/2023,16.05,Florida,2268996.0,20.0,18650.0,2017235.0,Crews Bank & Trust,Wauchula,8021,FL,8021,2025-11-07 16:16:27.388590
20190,0.9582991166363736,1902834.0,08/31/2022,7.98,Virginia,2264117.0,8.0,10804.0,1902834.0,John Marshall Bank,Reston,58243,VA,58243,2025-11-07 16:16:27.388590
66720,0.7214196929882603,1994486.0,08/04/2025,9.19,Kansas,2258424.0,44.0,8141.0,1994486.0,Community National Bank & Trust,Chanute,27046,KS,27046,2025-11-07 16:16:27.388590
30635,1.1965297686288903,2030442.0,08/31/2022,13.41,Georgia,2258102.0,26.0,13383.0,2030442.0,Pinnacle Bank,Elberton,14065,GA,14065,2025-11-07 16:16:27.388590
32801,1.6307086786168161,2048073.0,08/31/2022,18.64,Florida,2257949.0,10.0,17295.0,2048073.0,Cogent Bank,Orlando,34908,FL,34908,2025-11-07 16:16:27.388590
53226,0.9672439257635843,1427219.0,07/30/2024,6.53,Wisconsin,2255817.0,16.0,10701.0,1427219.0,"WaterStone Bank, SSB",Wauwatosa,28513,WI,28513,2025-11-07 16:16:27.388590
58701,0.6793194565444347,1882523.0,07/15/2024,6.41,North Dakota,2244740.0,19.0,7548.0,1882523.0,First Western Bank & Trust,Minot,19123,ND,19123,2025-11-07 16:16:27.388590
08540,0.581555717348441,1938670.0,10/18/2024,5.12,New Jersey,2241284.0,35.0,6687.0,1938670.0,The Bank of Princeton,Princeton,58513,NJ,58513,2025-11-07 16:16:27.388590
37752,1.7041276862175725,1851306.0,07/09/2024,15.71,Tennessee,2238247.0,40.0,19202.0,1851306.0,Commercial Bank,Harrogate,22354,TN,22354,2025-11-07 16:16:27.388590
53575,0.906807428216389,1742229.0,09/15/2025,8.25,Wisconsin,2233566.0,20.0,9961.0,1742229.0,One Community Bank,Oregon,22334,WI,22334,2025-11-07 16:16:27.388590
22030,1.0421953564617057,1905353.0,08/31/2022,9.22,Virginia,2232750.0,8.0,11571.0,1905353.0,FVCbank,Fairfax,58696,VA,58696,2025-11-07 16:16:27.388590
06901,0.16959044040380267,1755079.0,11/18/2024,2.23,Connecticut,2228713.0,14.0,1931.0,1755079.0,First County Bank,Stamford,18204,CT,18204,2025-11-07 16:16:27.388590
50266,1.1359331847925396,1813391.0,07/16/2024,15.03,Iowa,2226416.0,25.0,12375.0,1813391.0,Bank Iowa,West Des Moines,14521,IA,14521,2025-11-07 16:16:27.388590
17522,0.9931730424116804,1897034.0,08/31/2022,12.88,Pennsylvania,2224234.0,19.0,11027.0,1897034.0,The Ephrata National Bank,Ephrata,7493,PA,7493,2025-11-07 16:16:27.388590
29928,1.0688654756451368,1968835.0,07/18/2023,10.55,South Carolina,2218058.0,11.0,11585.0,1968835.0,Coastal States Bank,Hilton Head Island,57756,SC,57756,2025-11-07 16:16:27.388590
98815,1.3433883643865188,1839180.0,08/31/2022,12.02,Washington,2191528.0,12.0,14409.0,1839180.0,Cashmere Valley Bank,Cashmere,1265,WA,1265,2025-11-07 16:16:27.388590
83406,2.3307695395510706,1808295.0,06/30/2023,17.04,Idaho,2184598.0,17.0,25548.0,1808295.0,The Bank of Commerce,Ammon,18059,ID,18059,2025-11-07 16:16:27.388590
98362,-0.42251375556142795,1659059.0,07/30/2024,-5.3,Washington,2181389.0,15.0,-4618.0,1659059.0,First Fed Bank,Port Angeles,28405,WA,28405,2025-11-07 16:16:27.388590
77036,1.5189171639538173,1821758.0,10/25/2024,12.15,Texas,2179457.0,11.0,16000.0,1821758.0,"Golden Bank, National Association",Houston,26223,TX,26223,2025-11-07 16:16:27.388590
29574,1.2629978497642727,1985582.0,08/31/2022,15.06,South Carolina,2177470.0,26.0,13075.0,1985582.0,Anderson Brothers Bank,Mullins,9923,SC,9923,2025-11-07 16:16:27.388590
84111,4.332155463720235,1693068.0,08/31/2022,23.51,Utah,2176971.0,1.0,45999.0,1693068.0,WebBank,Salt Lake City,34404,UT,34404,2025-11-07 16:16:27.388590
50588,0.6734718350660217,1815982.0,07/15/2024,7.03,Iowa,2172425.0,23.0,7329.0,1815982.0,Central Bank,Storm Lake,15555,IA,15555,2025-11-07 16:16:27.388590
08080,1.6425303732372738,1697719.0,08/31/2022,10.15,New Jersey,2169929.0,8.0,17666.0,1697719.0,Parke Bank,Sewell,34888,NJ,34888,2025-11-07 16:16:27.388590
60636,0.43844536784743254,1759839.0,08/31/2022,5.32,Illinois,2161585.0,22.0,4723.0,1759839.0,Marquette Bank,Chicago,16250,IL,16250,2025-11-07 16:16:27.388590
30434,1.0128970179670622,1931864.0,08/31/2022,12.67,Georgia,2157563.0,25.0,10932.0,1931864.0,Queensborough National Bank & Trust Company,Louisville,2138,GA,2138,2025-11-07 16:16:27.388590
30295,2.7211791377798664,1877332.0,08/31/2022,23.21,Georgia,2150164.0,18.0,29593.0,1877332.0,United Bank,Zebulon,172,GA,172,2025-11-07 16:16:27.388590
01082,0.4762521038497126,1496638.0,11/18/2024,3.34,Massachusetts,2149439.0,15.0,4925.0,1496638.0,Country Bank for Savings,Ware,23992,MA,23992,2025-11-07 16:16:27.388590
54880,1.7375936429592806,1802331.0,12/18/2024,19.24,Wisconsin,2146975.0,21.0,18438.0,1802331.0,National Bank of Commerce,Superior,14266,WI,14266,2025-11-07 16:16:27.388590
11378,0.8207515426528892,1357978.0,08/31/2022,2.4,New York,2145384.0,7.0,8952.0,1357978.0,Maspeth Federal Savings and Loan Association,Maspeth,30303,NY,30303,2025-11-07 16:16:27.388590
38751,0.8606450784815086,1820663.0,08/31/2022,8.67,Mississippi,2136719.0,23.0,8918.0,1820663.0,Planters Bank & Trust Company,Indianola,8235,MS,8235,2025-11-07 16:16:27.388590
59601,0.7458755389819502,1751930.0,08/31/2022,6.8,Montana,2134884.0,30.0,7856.0,1751930.0,Opportunity Bank of Montana,Helena,30182,MT,30182,2025-11-07 16:16:27.388590
93101,0.3086874957139784,1875092.0,04/11/2024,4.01,California,2132842.0,17.0,3286.0,1875092.0,Montecito Bank & Trust,Santa Barbara,21956,CA,21956,2025-11-07 16:16:27.388590
43081,1.041018351529931,1811132.0,02/28/2024,9.99,Ohio,2131400.0,8.0,10900.0,1811132.0,"CFBank, National Association",Columbus,28263,OH,28263,2025-11-07 16:16:27.388590
07070,-0.33536855766635554,1453722.0,09/01/2022,-2.6,New Jersey,2123273.0,21.0,-3504.0,1453722.0,Blue Foundry Bank,Rutherford,30052,NJ,30052,2025-11-07 16:16:27.388590
78045,1.559490087023575,1861701.0,08/31/2022,13.74,Texas,2119328.0,20.0,16260.0,1861701.0,Falcon International Bank,Laredo,26856,TX,26856,2025-11-07 16:16:27.388590
55901,0.5592911655050262,1774963.0,07/12/2024,3.7,Minnesota,2118762.0,9.0,5887.0,1774963.0,Think Mutual Bank,Rochester,58536,MN,58536,2025-11-07 16:16:27.388590
52156,0.8138234303795314,1771564.0,07/16/2024,8.62,Iowa,2115086.0,6.0,8536.0,1771564.0,Luana Savings Bank,Luana,253,IA,253,2025-11-07 16:16:27.388590
22030,0.743782486247724,1803702.0,08/31/2022,5.97,Virginia,2108772.0,6.0,8114.0,1803702.0,MainStreet Bank,Fairfax,57742,VA,57742,2025-11-07 16:16:27.388590
48858,1.0025353693704155,1878183.0,02/23/2023,12.63,Michigan,2108242.0,32.0,10360.0,1878183.0,Isabella Bank,Mount Pleasant,1005,MI,1005,2025-11-07 16:16:27.388590
78041,2.3371036299165566,1800766.0,08/31/2022,16.94,Texas,2104571.0,11.0,24278.0,1800766.0,Texas Community Bank,Laredo,24563,TX,24563,2025-11-07 16:16:27.388590
12211,1.1267584549190852,1792927.0,01/08/2025,8.98,New York,2096940.0,21.0,11541.0,1792927.0,"Pioneer Bank, National Association",Albany,20741,NY,20741,2025-11-07 16:16:27.388590
68803,1.5599015584036449,1903946.0,07/15/2024,23.94,Nebraska,2086420.0,16.0,16315.0,1903946.0,Five Points Bank,Grand Island,20488,NE,20488,2025-11-07 16:16:27.388590
58501,0.8658488621098172,1759777.0,07/15/2024,12.43,North Dakota,2084386.0,16.0,9059.0,1759777.0,Starion Bank,Bismarck,33758,ND,33758,2025-11-07 16:16:27.388590
44251,0.8558449147834536,1766704.0,08/31/2022,7.32,Ohio,2059873.0,7.0,8897.0,1766704.0,"Westfield Bank, FSB",Westfield Center,57077,OH,57077,2025-11-07 16:16:27.388590
04268,0.8592576795599747,1592193.0,11/18/2024,7.57,Maine,2059300.0,25.0,8703.0,1592193.0,Norway Savings Bank,Norway,17658,ME,17658,2025-11-07 16:16:27.388590
46321,0.2580156873537911,1756144.0,08/31/2022,3.51,Indiana,2058103.0,26.0,2650.0,1756144.0,Peoples Bank,Munster,29523,IN,29523,2025-11-07 16:16:27.388590
14489,0.9409872604622291,1879029.0,08/31/2022,13.5,New York,2048073.0,16.0,9416.0,1879029.0,The Lyons National Bank,Lyons,7151,NY,7151,2025-11-07 16:16:27.388590
01027,0.5256671130665166,1759348.0,11/18/2024,5.47,Massachusetts,2045985.0,11.0,5320.0,1759348.0,Bankesb,Easthampton,90188,MA,90188,2025-11-07 16:16:27.388590
84601,1.7020338458804831,1648278.0,08/31/2022,12.48,Utah,2045237.0,12.0,17242.0,1648278.0,Central Bank,Provo,9204,UT,9204,2025-11-07 16:16:27.388590
29072,1.0316174969717467,1758830.0,08/31/2022,13.03,South Carolina,2045045.0,22.0,10386.0,1758830.0,First Community Bank,Lexington,34047,SC,34047,2025-11-07 16:16:27.388590
54401,0.8765258916974873,1783669.0,08/31/2022,12.6,Wisconsin,2042975.0,18.0,8825.0,1783669.0,IncredibleBank,Wausau,19772,WI,19772,2025-11-07 16:16:27.388590
22657,0.7789256996029963,1835759.0,10/18/2024,9.49,Virginia,2041259.0,33.0,7902.0,1835759.0,First Bank,Strasburg,6917,VA,6917,2025-11-07 16:16:27.388590
11753,2.579227412130344,1796674.0,08/31/2022,23.07,New York,2039750.0,2.0,25129.0,1796674.0,"Esquire Bank, National Association",Jericho,58140,NY,58140,2025-11-07 16:16:27.388590
22611,-0.09922280636204231,1770642.0,01/07/2023,-1.04,Virginia,2034763.0,15.0,-960.0,1770642.0,Bank Of Clarke,Berryville,6123,VA,6123,2025-11-07 16:16:27.388590
42141,1.2056362493297152,1725612.0,08/31/2022,13.69,Kentucky,2031787.0,26.0,12040.0,1725612.0,"South Central Bank,  Inc.",Glasgow,5854,KY,5854,2025-11-07 16:16:27.388590
02464,0.3255929658167056,1778605.0,10/31/2025,4.17,Massachusetts,2026736.0,11.0,3283.0,1778605.0,The Village Bank,Newton,26336,MA,26336,2025-11-07 16:16:27.388590
68516,0.8248307845967986,1724065.0,07/15/2024,10.04,Nebraska,2025876.0,26.0,8473.0,1724065.0,Security First Bank,Lincoln,5415,NE,5415,2025-11-07 16:16:27.388590
60035,0.10415683830607807,1616493.0,08/31/2022,1.1,Illinois,2024099.0,4.0,1034.0,1616493.0,First Bank Chicago,Highland Park,17470,IL,17470,2025-11-07 16:16:27.388590
52002,0.9659518562596064,1727563.0,10/28/2025,9.58,Iowa,2023686.0,34.0,9606.0,1727563.0,Fidelity Bank & Trust,Dubuque,14382,IA,14382,2025-11-07 16:16:27.388590
98901,0.7820243868520486,1404429.0,08/31/2022,3.0,Washington,2012673.0,10.0,7929.0,1404429.0,Yakima Federal Savings and Loan Association,Yakima,28116,WA,28116,2025-11-07 16:16:27.388590
78624,2.2007665663029528,1724715.0,08/31/2022,21.76,Texas,2007296.0,22.0,21867.0,1724715.0,Security State Bank & Trust,Fredericksburg,15809,TX,15809,2025-11-07 16:16:27.388590
60018,1.854339240034951,1736553.0,08/31/2022,21.12,Illinois,1998054.0,3.0,18856.0,1736553.0,Signature Bank,Rosemont,58264,IL,58264,2025-11-07 16:16:27.388590
65807,1.1339715759607214,1727555.0,03/31/2023,13.51,Missouri,1984131.0,10.0,10695.0,1727555.0,Omb Bank,Springfield,8252,MO,8252,2025-11-07 16:16:27.388590
21550,1.242429576627195,1623559.0,08/31/2022,12.77,Maryland,1981915.0,22.0,12187.0,1623559.0,First United Bank & Trust,Oakland,4857,MD,4857,2025-11-07 16:16:27.388590
74037,0.43251481941744213,1203026.0,08/13/2025,3.19,Oklahoma,1976096.0,16.0,4162.0,1203026.0,Gateway First Bank,Jenks,15118,OK,15118,2025-11-07 16:16:27.388590
57104,0.866769135598141,1601067.0,07/15/2024,9.71,South Dakota,1975246.0,18.0,8519.0,1601067.0,The First National Bank in Sioux Falls,Sioux Falls,4016,SD,4016,2025-11-07 16:16:27.388590
37660,1.4947264609413498,1771389.0,08/31/2022,17.32,Tennessee,1975113.0,25.0,14646.0,1771389.0,Bank of Tennessee,Kingsport,21573,TN,21573,2025-11-07 16:16:27.388590
75165,2.4296284791903577,1716799.0,08/31/2022,20.63,Texas,1972923.0,12.0,23570.0,1716799.0,Citizens National Bank of Texas,Waxahachie,5574,TX,5574,2025-11-07 16:16:27.388590
10601,2.2633199645297553,1492749.0,08/31/2022,14.57,New York,1968356.0,12.0,22180.0,1492749.0,NorthEast Community Bank,White Plains,29147,NY,29147,2025-11-07 16:16:27.388590
57108,1.2013943204652147,1743889.0,07/15/2024,14.25,South Dakota,1960130.0,20.0,11620.0,1743889.0,American Bank & Trust,Sioux Falls,1117,SD,1117,2025-11-07 16:16:27.388590
98550,1.447009062693722,1670714.0,08/31/2022,11.13,Washington,1956585.0,23.0,13982.0,1670714.0,Timberland Bank,Hoquiam,28453,WA,28453,2025-11-07 16:16:27.388590
94612,0.1533209844974294,1683817.0,08/31/2022,1.67,California,1951690.0,9.0,1475.0,1683817.0,Beneficial State Bank,Oakland,58490,CA,58490,2025-11-07 16:16:27.388590
60014,1.6539775069716864,1617139.0,08/31/2022,18.13,Illinois,1948490.0,6.0,15312.0,1617139.0,"Crystal Lake Bank and Trust Company, National Association",Crystal Lake,34681,IL,34681,2025-11-07 16:16:27.388590
37402,2.0608502793361803,1723263.0,09/03/2025,18.88,Tennessee,1947269.0,36.0,19857.0,1723263.0,Builtwell Bank,Chattanooga,10307,TN,10307,2025-11-07 16:16:27.388590
10016,0.1956473547210364,1616462.0,08/31/2022,1.7,New York,1946484.0,14.0,1796.0,1616462.0,Shinhan Bank America,New York,33188,NY,33188,2025-11-07 16:16:27.388590
01062,0.6405137189802261,1684563.0,11/18/2024,6.52,Massachusetts,1940693.0,13.0,6268.0,1684563.0,Florence Bank,Florence,23293,MA,23293,2025-11-07 16:16:27.388590
04043,0.6210342326571815,1642187.0,11/18/2024,7.39,Maine,1933479.0,17.0,5901.0,1642187.0,Kennebunk Savings Bank,Kennebunk,13063,ME,13063,2025-11-07 16:16:27.388590
32806,1.1565493469884685,1729953.0,08/31/2022,12.96,Florida,1930073.0,6.0,10915.0,1729953.0,One Florida Bank,Orlando,58811,FL,58811,2025-11-07 16:16:27.388590
31792,2.343022952853815,1626761.0,08/31/2022,24.22,Georgia,1927669.0,4.0,22332.0,1626761.0,Thomasville National Bank,Thomasville,34068,GA,34068,2025-11-07 16:16:27.388590
44062,1.3696815977640966,1597741.0,12/14/2022,11.94,Ohio,1924201.0,21.0,12928.0,1597741.0,The Middlefield Banking Company,Middlefield,13716,OH,13716,2025-11-07 16:16:27.388590
89113,31.34904492296475,976974.0,08/31/2022,96.73,Nevada,1921624.0,1.0,282053.0,976974.0,"Credit One Bank, National Association",Las Vegas,25620,NV,25620,2025-11-07 16:16:27.388590
95361,1.183604972101635,1711617.0,08/31/2022,12.34,California,1920868.0,20.0,11334.0,1711617.0,Oak Valley Community Bank,Oakdale,33457,CA,33457,2025-11-07 16:16:27.388590
40509,1.1978116700440429,1614175.0,08/31/2022,11.04,Kentucky,1905255.0,46.0,11418.0,1614175.0,Whitaker Bank,Lexington,32912,KY,32912,2025-11-07 16:16:27.388590
29526,1.1115693425953372,1612536.0,08/31/2022,12.07,South Carolina,1904948.0,16.0,10350.0,1612536.0,The Conway National Bank,Conway,2102,SC,2102,2025-11-07 16:16:27.388590
74136,0.9925607495159392,1639901.0,10/05/2023,10.89,Oklahoma,1896162.0,6.0,8847.0,1639901.0,Regent Bank,Tulsa,4160,OK,4160,2025-11-07 16:16:27.388590
72160,1.0117809120810548,1545995.0,08/31/2022,9.29,Arkansas,1895233.0,21.0,9377.0,1545995.0,The Farmers & Merchants Bank,Stuttgart,16216,AR,16216,2025-11-07 16:16:27.388590
37862,1.6773017703217017,1701165.0,08/31/2022,19.96,Tennessee,1893373.0,23.0,15958.0,1701165.0,Citizens National Bank,Sevierville,20954,TN,20954,2025-11-07 16:16:27.388590
42240,1.0824850772210182,1631027.0,08/31/2022,9.91,Kentucky,1885174.0,13.0,10105.0,1631027.0,"Planters Bank, Inc.",Hopkinsville,34254,KY,34254,2025-11-07 16:16:27.388590
74008,1.0184351411991932,1612504.0,08/31/2022,16.31,Oklahoma,1883849.0,16.0,9523.0,1612504.0,Mabrey Bank,Bixby,10667,OK,10667,2025-11-07 16:16:27.388590
62864,1.4727698174407788,1703202.0,07/29/2025,17.55,Illinois,1876318.0,25.0,13894.0,1703202.0,"Peoples National Bank , N.A.",Mount Vernon,3809,IL,3809,2025-11-07 16:16:27.388590
75230,0.36143965515414433,1588705.0,08/31/2022,3.92,Texas,1875281.0,6.0,3411.0,1588705.0,North Dallas Bank & Trust Co.,Dallas,18355,TX,18355,2025-11-07 16:16:27.388590
02720,0.27829199970829377,1347576.0,11/18/2024,4.18,Massachusetts,1875014.0,19.0,2614.0,1347576.0,Fall River Five Cents Savings Bank,Fall River,23286,MA,23286,2025-11-07 16:16:27.388590
65711,2.2842704092761448,1584619.0,08/31/2022,20.02,Missouri,1872452.0,9.0,21573.0,1584619.0,Legacy Bank & Trust Company,Mountain Grove,22319,MO,22319,2025-11-07 16:16:27.388590
88210,2.588260006158434,1615467.0,08/31/2022,32.19,New Mexico,1871809.0,21.0,24110.0,1615467.0,First American Bank,Artesia,2240,NM,2240,2025-11-07 16:16:27.388590
95620,0.9871443847649581,1665441.0,01/25/2023,10.09,California,1871551.0,21.0,9276.0,1665441.0,First Northern Bank of Dixon,Dixon,3440,CA,3440,2025-11-07 16:16:27.388590
65065,0.12299221494088543,1561155.0,08/31/2022,1.69,Missouri,1869504.0,1.0,1060.0,1561155.0,First Bank of the Lake,Osage Beach,26960,MO,26960,2025-11-07 16:16:27.388590
29577,0.8662541577806607,1618543.0,08/31/2022,11.14,South Carolina,1866743.0,12.0,7964.0,1618543.0,South Atlantic Bank,Myrtle Beach,58689,SC,58689,2025-11-07 16:16:27.388590
65101,1.4170056534637196,1539052.0,07/15/2024,14.85,Missouri,1866419.0,19.0,13107.0,1539052.0,Hawthorn Bank,Jefferson City,10619,MO,10619,2025-11-07 16:16:27.388590
61264,0.9149738643604091,1482598.0,08/31/2022,10.21,Illinois,1866322.0,19.0,8585.0,1482598.0,Blackhawk Bank & Trust,Milan,18402,IL,18402,2025-11-07 16:16:27.388590
18951,0.8560659664464957,1653107.0,08/31/2022,12.76,Pennsylvania,1863773.0,15.0,7971.0,1653107.0,QNB Bank,Quakertown,7714,PA,7714,2025-11-07 16:16:27.388590
79109,1.4190225297841386,1645688.0,08/31/2022,17.36,Texas,1862243.0,12.0,13233.0,1645688.0,FirstBank Southwest,Amarillo,3387,TX,3387,2025-11-07 16:16:27.388590
06787,0.7200959404387864,1622672.0,11/18/2024,9.14,Connecticut,1862143.0,16.0,6635.0,1622672.0,Thomaston Savings Bank,Thomaston,18258,CT,18258,2025-11-07 16:16:27.388590
53154,0.7044732806148338,1667700.0,08/31/2022,8.11,Wisconsin,1853912.0,28.0,6590.0,1667700.0,Tri City National Bank,Oak Creek,18922,WI,18922,2025-11-07 16:16:27.388590
35209,1.1633396740998785,1578323.0,08/31/2022,12.96,Alabama,1849287.0,4.0,10575.0,1578323.0,Oakworth Capital Bank,Birmingham,58783,AL,58783,2025-11-07 16:16:27.388590
61350,1.3504145965293546,1640275.0,08/31/2022,15.48,Illinois,1848303.0,11.0,11997.0,1640275.0,"American Commercial Bank & Trust, National Association",Ottawa,3719,IL,3719,2025-11-07 16:16:27.388590
93301,1.1349890272177103,1630522.0,12/01/2023,10.87,California,1845462.0,8.0,10529.0,1630522.0,Mission Bank,Bakersfield,34805,CA,34805,2025-11-07 16:16:27.388590
73644,1.5762342118482313,1639089.0,01/03/2023,15.9,Oklahoma,1841357.0,26.0,14021.0,1639089.0,Great Plains National Bank,Elk City,34207,OK,34207,2025-11-07 16:16:27.388590
