filer_cik,filing_date,issuer_name,cusip,value,shares,relationship_type,is_synthetic
0000315066,2024-11-28,Company_0001306965,69733985,450427232.4680955,9820724,institutional_holding,True
0001364742,2024-12-03,Company_0000831001,11916233,537129653.0462039,9014951,institutional_holding,True
0000315066,2024-03-12,Company_0002070829,20705516,31143493.21408205,7609043,institutional_holding,True
0000315066,2024-09-05,Company_0000001800,60548458,641910392.3895817,7451792,institutional_holding,True
0001364742,2024-10-09,Company_0000886982,65109939,952322041.4126005,3757119,institutional_holding,True
0001364742,2024-04-25,Company_0001744489,75139549,488656340.17754066,1578733,institutional_holding,True
0001364742,2024-11-14,Company_0000895421,40367651,65754330.61098956,7175511,institutional_holding,True
0001067983,2024-04-17,Company_0001341439,66849122,235611204.29806215,4438864,institutional_holding,True
0000315066,2024-07-12,Company_0000004962,71337969,158664743.8631123,2683163,institutional_holding,True
0001067983,2024-09-03,Company_0000901832,76700456,503896329.0764302,2966353,institutional_holding,True
0000315066,2024-02-17,Company_0001035267,52960841,183205776.59796894,9385941,institutional_holding,True
0000315066,2024-09-28,Company_0000019617,78079739,712606526.4116112,1835928,institutional_holding,True
0001067983,2024-08-07,Company_0001318605,62313382,347963573.6012024,7491346,institutional_holding,True
0000315066,2024-05-11,Company_0000885725,36729991,293675983.5112523,2146225,institutional_holding,True
0000315066,2024-10-20,Company_0000886982,41699350,185872803.61707497,80434,institutional_holding,True
0001364742,2024-12-09,Company_0000796343,36143220,300285944.0472461,2862999,institutional_holding,True
0000315066,2024-09-23,Company_0001321655,84256551,399677908.1971636,156159,institutional_holding,True
0001067983,2024-09-15,Company_0000064040,73369032,434291345.4676068,1964967,institutional_holding,True
0000315066,2024-12-21,Company_0001737806,12847074,814189394.9266064,8558942,institutional_holding,True
0000315066,2024-05-15,Company_0001707925,88871275,682984644.2988675,2742692,institutional_holding,True
0000315066,2024-05-22,Company_0000811809,71418663,254365517.61503726,4195676,institutional_holding,True
0001364742,2024-07-15,Company_0000051143,59240815,821847943.7577587,249666,institutional_holding,True
0001364742,2024-12-07,Company_0001467373,82584519,442146937.1074168,2843751,institutional_holding,True
0001364742,2024-02-02,Company_0000200406,36799051,613951846.702545,4704019,institutional_holding,True
0001364742,2024-10-28,Company_0001144967,65896194,843166758.3617351,1882663,institutional_holding,True
0000315066,2024-04-10,Company_0000885725,77487870,342961283.2871085,1005857,institutional_holding,True
0000315066,2024-09-02,Company_0001144967,56522857,713488609.9860198,8285420,institutional_holding,True
0001067983,2024-03-05,Company_0000831001,48931518,506837308.31697875,5849639,institutional_holding,True
0001364742,2024-05-21,Company_0000723125,59286488,189841339.32948035,9612490,institutional_holding,True
0001067983,2024-09-21,Company_0000796343,27274495,290140027.8779585,1609607,institutional_holding,True
0000315066,2024-07-25,Company_0001596532,52660544,221881971.45855942,6880739,institutional_holding,True
0001364742,2024-01-18,Company_0001067983,78612094,291607964.86031955,3883949,institutional_holding,True
0001364742,2024-02-28,Company_0000811809,72900226,460791130.55485404,581203,institutional_holding,True
0001067983,2024-12-14,Company_0001318605,69262985,75741062.57552643,3696629,institutional_holding,True
0000315066,2024-10-15,Company_0000937966,35630178,591761250.4709626,5374435,institutional_holding,True
0001067983,2024-10-22,Company_0000896878,56264395,759257126.8485193,2211519,institutional_holding,True
0000315066,2024-05-06,Company_0000732712,44896393,533555657.40750253,2762464,institutional_holding,True
0000315066,2024-10-06,Company_0000937966,82170916,491353129.3385548,2219425,institutional_holding,True
0001364742,2024-10-02,Company_0000006951,18599173,484440433.048939,7980367,institutional_holding,True
0000315066,2024-10-06,Company_0000732712,22344680,930221218.6039741,1852826,institutional_holding,True
0000315066,2024-10-15,Company_0000067088,99186192,385207738.5400472,628739,institutional_holding,True
0001067983,2024-09-08,Company_0001321655,91672614,630053796.1540071,4385798,institutional_holding,True
0000315066,2024-03-16,Company_0001996810,93506502,73026764.08869982,6806722,institutional_holding,True
0001364742,2024-08-03,Company_0000896878,19636023,772671223.3083433,8174031,institutional_holding,True
0001067983,2024-06-22,Company_0000891478,68286127,175462112.25076523,2817355,institutional_holding,True
0001364742,2024-01-01,Company_0000731766,12310671,27717673.827404454,6315789,institutional_holding,True
0001364742,2024-03-16,Company_0000316709,92066132,704397892.3444562,691062,institutional_holding,True
0001364742,2024-05-28,Company_0001141391,74678410,295988416.3801023,8319105,institutional_holding,True
0001364742,2024-04-25,Company_0000723125,33243656,271918754.729418,3599150,institutional_holding,True
0001364742,2024-10-06,Company_0001141391,48530905,116682903.79150581,4917763,institutional_holding,True
0001067983,2024-07-07,Company_0001144967,55123909,586649282.9438558,9960856,institutional_holding,True
0000315066,2024-01-21,Company_0000937966,63859741,163848090.3592183,4651264,institutional_holding,True
0001364742,2024-05-14,Company_0000072971,51296299,93576947.17938484,4989327,institutional_holding,True
0001364742,2024-08-21,Company_0000811809,22503594,246486124.60864455,9269147,institutional_holding,True
0000315066,2024-11-13,Company_0001467373,99755637,524774500.94277096,9781239,institutional_holding,True
0001067983,2024-07-20,Company_0001744489,36571559,417382286.6093302,6004137,institutional_holding,True
0001364742,2024-08-26,Company_0000040545,75433475,18024501.014185876,3902090,institutional_holding,True
0000315066,2024-10-17,Company_0000059478,28259429,530553037.2999709,9332596,institutional_holding,True
0000315066,2024-10-02,Company_0000063908,85952731,251466150.10669225,4335470,institutional_holding,True
0001067983,2024-05-04,Company_0002070829,57696657,181777596.362748,3699848,institutional_holding,True
0001067983,2024-04-04,Company_0001341439,37240857,910428600.7104894,8702449,institutional_holding,True
0001364742,2024-05-28,Company_0001067839,96061382,560166709.025609,7469954,institutional_holding,True
0000315066,2024-03-23,Company_0001403161,43938594,72499013.79734619,222648,institutional_holding,True
0000315066,2024-06-25,Company_0000001800,27469990,426750580.2290025,3005516,institutional_holding,True
0001364742,2024-06-08,Company_0000804328,41635256,425034500.4936601,8974748,institutional_holding,True
0001364742,2024-03-01,Company_0001094517,98899678,420449136.7484253,728137,institutional_holding,True
0000315066,2024-06-04,Company_0001035267,34647058,683244763.0299122,6974577,institutional_holding,True
0001364742,2024-12-18,Company_0001283699,83297241,73910435.91213766,6581177,institutional_holding,True
0001067983,2024-09-26,Company_0001321655,40904549,66797361.694326766,3156452,institutional_holding,True
0001067983,2024-06-22,Company_0000707549,71472749,657764281.3456742,4306276,institutional_holding,True
0001364742,2024-04-03,Company_0001341439,89213806,430499440.6966476,8537582,institutional_holding,True
0001364742,2024-01-22,Company_0001751008,80997388,368790413.16562295,3570043,institutional_holding,True
0000315066,2024-06-12,Company_0001594805,19492871,375211064.3913536,4795977,institutional_holding,True
0000315066,2024-09-18,Company_0001114448,97443232,841873799.9645659,9692543,institutional_holding,True
0000315066,2024-04-25,Company_0000316709,82274061,464925114.91880035,680829,institutional_holding,True
0000315066,2024-06-07,Company_0001594805,78778405,202895961.42767516,6208094,institutional_holding,True
0000315066,2024-07-23,Company_0000070858,72480027,911332206.6708105,5321743,institutional_holding,True
0000315066,2024-02-04,Company_0000006951,50578290,99614381.34675117,1238126,institutional_holding,True
0000315066,2024-04-16,Company_0001075531,73724380,660959483.490311,3681645,institutional_holding,True
0001364742,2024-10-13,Company_0000886982,23935287,842138945.4337105,345061,institutional_holding,True
0001067983,2024-12-05,Company_0001045810,16933879,116185371.02509047,7690076,institutional_holding,True
0001364742,2024-03-02,Company_0000012927,92778902,961897414.9544355,3357004,institutional_holding,True
0001364742,2024-06-17,Company_0001467373,36099972,607457208.5195713,8311884,institutional_holding,True
0001364742,2024-04-21,Company_0000896878,33579339,909553945.4736004,7809497,institutional_holding,True
0000315066,2024-03-28,Company_0001737806,59359420,418378645.70408666,1147555,institutional_holding,True
0001067983,2024-08-04,Company_0001551152,17840222,347625634.73488754,4536701,institutional_holding,True
0000315066,2024-08-28,Company_0001730168,98385813,684782924.8771634,3595567,institutional_holding,True
0001067983,2024-05-21,Company_0000050863,84905538,407148073.6153534,5459517,institutional_holding,True
0001364742,2024-07-18,Company_0001035267,45983379,924666007.0551013,3056190,institutional_holding,True
0001364742,2024-04-14,Company_0000034088,23920144,528748818.2305513,7792014,institutional_holding,True
0001364742,2024-04-14,Company_0001000275,16510984,335116676.3741933,5117064,institutional_holding,True
0001364742,2024-10-04,Company_0001467373,32804391,784594449.1654552,2583993,institutional_holding,True
0001364742,2024-01-18,Company_0000077476,89657468,21984401.89214733,5177935,institutional_holding,True
0000315066,2024-12-28,Company_0001114448,95739420,347856905.0329467,3776824,institutional_holding,True
0001067983,2024-06-06,Company_0000034088,51099529,986128022.617329,4183794,institutional_holding,True
0000315066,2024-09-08,Company_0000891478,27424517,796679915.3198092,404410,institutional_holding,True
0001364742,2024-04-08,Company_0000064040,83153605,310834161.86228275,3478575,institutional_holding,True
0001067983,2024-10-02,Company_0000707549,91379652,526092687.6675547,6969371,institutional_holding,True
0000315066,2024-05-13,Company_0000002488,80049336,520363974.62044567,9478375,institutional_holding,True
0001364742,2024-12-26,Company_0001393818,76193908,813172414.4342563,3143744,institutional_holding,True
0001364742,2024-02-06,Company_0000040545,31961281,528849802.1761895,7910638,institutional_holding,True
0001364742,2024-09-20,Company_0001108524,17309192,377020885.3061659,8979487,institutional_holding,True
0000315066,2024-11-16,Company_0000004962,47701991,175103208.05559817,4665324,institutional_holding,True
0001364742,2024-05-24,Company_0000097745,28536305,215773737.46915236,4897836,institutional_holding,True
0000315066,2024-04-10,Company_0001035267,95985456,325161848.10708666,8300694,institutional_holding,True
0001364742,2024-10-13,Company_0000811809,21442114,472086739.015296,9423876,institutional_holding,True
0001364742,2024-02-23,Company_0000051143,72201539,689785793.2762357,1501697,institutional_holding,True
0000315066,2024-06-27,Company_0000070858,14088942,341648829.6920497,5538309,institutional_holding,True
0000315066,2024-12-05,Company_0000070858,48405781,882662298.3007985,6234635,institutional_holding,True
0001364742,2024-10-26,Company_0000063908,80205482,52282178.651666254,3536632,institutional_holding,True
0001067983,2024-09-19,Company_0001577552,50910070,893242828.2945945,1982147,institutional_holding,True
0000315066,2024-07-16,Company_0000353278,31419819,683549651.5862833,4105380,institutional_holding,True
0000315066,2024-01-19,Company_0000885725,69886496,663812387.184806,6037685,institutional_holding,True
0000315066,2024-05-19,Company_0000040545,40396348,840404320.3824592,4730654,institutional_holding,True
0001364742,2024-03-18,Company_0001114448,48406758,529080651.118639,4468136,institutional_holding,True
0001067983,2024-08-10,Company_0001594805,52750612,829544747.8015674,7544942,institutional_holding,True
0001364742,2024-10-19,Company_0001089113,42142662,439253652.28629726,7660454,institutional_holding,True
0000315066,2024-12-27,Company_0000937966,42742448,236620270.90012148,8833614,institutional_holding,True
0001067983,2024-08-13,Company_0000884394,36325892,853385503.5936346,2531146,institutional_holding,True
0000315066,2024-02-03,Company_0001737806,64516879,348940367.4646447,3347225,institutional_holding,True
0001067983,2024-02-18,Company_0001094517,90809676,257053345.35650262,4482220,institutional_holding,True
0000315066,2024-06-22,Company_0000804328,20562254,289749541.6712739,4702294,institutional_holding,True
0001364742,2024-07-14,Company_0000310764,87280611,662983999.6208173,1718651,institutional_holding,True
0000315066,2024-08-10,Company_0001306965,90912263,672297015.3537704,5950990,institutional_holding,True
0001364742,2024-01-17,Company_0000354950,73558867,904466618.0502733,9316402,institutional_holding,True
0001364742,2024-07-10,Company_0002070829,72696025,833978699.1398482,210792,institutional_holding,True
